signal,benchmark_type,sample_name,specification,coefficient,is_focus_regressor,n_obs,r_squared,coefficient_value,t_stat,p_value
REV6,augmented_signal_history,outside_signal_coverage,missing_plus_mar_signal,beta,False,23896,0.006985897403284036,-0.002993405915521968,-0.9461379459483111,0.3440782316864197
REV6,augmented_signal_history,outside_signal_coverage,missing_plus_mar_signal,bm,False,23896,0.006985897403284036,0.0018902658690924537,0.5869784821578174,0.5572181584282176
REV6,augmented_signal_history,outside_signal_coverage,missing_plus_mar_signal,const,False,23896,0.006985897403284036,0.15241843932313184,4.465405983920158,7.991706105659747e-06
REV6,augmented_signal_history,outside_signal_coverage,missing_plus_mar_signal,idiovol,False,23896,0.006985897403284036,-0.1266279691398785,-2.4082987688740043,0.016027059061546035
REV6,augmented_signal_history,outside_signal_coverage,missing_plus_mar_signal,ill,False,23896,0.006985897403284036,111.47516919429566,1.2581888816236961,0.20832345498072502
REV6,augmented_signal_history,outside_signal_coverage,missing_plus_mar_signal,maxret,False,23896,0.006985897403284036,-0.11967813943148323,-1.71108946839363,0.08706459802581043
REV6,augmented_signal_history,outside_signal_coverage,missing_plus_mar_signal,mom1m,False,23896,0.006985897403284036,0.012213597654448152,0.8017673546371769,0.42268754583108814
REV6,augmented_signal_history,outside_signal_coverage,missing_plus_mar_signal,mve,False,23896,0.006985897403284036,-0.012822075409087448,-5.593867535841213,2.2206640540517505e-08
REV6,augmented_signal_history,outside_signal_coverage,missing_plus_mar_signal,retvol,False,23896,0.006985897403284036,0.5447629822860136,2.171028273562997,0.029929035203074484
REV6,augmented_signal_history,outside_signal_coverage,missing_plus_mar_signal,std_dolvol,False,23896,0.006985897403284036,0.003662423376574699,0.7980558962601656,0.42483805369345307
REV6,augmented_signal_history,outside_signal_coverage,missing_plus_mar_signal,std_turn,False,23896,0.006985897403284036,-0.00029720943041826857,-1.8988233862118933,0.057587701265476535
REV6,augmented_signal_history,outside_signal_coverage,missing_plus_mar_signal,turn,False,23896,0.006985897403284036,-0.0008167611273273635,-0.7181204718249556,0.472683008482207
REV6,augmented_signal_history,outside_signal_coverage,missing_plus_mar_signal,x_mar_filled,True,23896,0.006985897403284036,0.007571310047951699,1.4859787899688255,0.13728473127857857
ForecastDispersion,fixed_x_obs,full,baseline_missing_only,age,False,1440099,0.0014249300737632087,8.27386539325307e-05,5.410090845733513,6.299278580005595e-08
ForecastDispersion,fixed_x_obs,full,baseline_missing_only,baspread,False,1440099,0.0014249300737632087,0.07390611691558821,3.5325183850625823,0.0004116216036273424
ForecastDispersion,fixed_x_obs,full,baseline_missing_only,beta,False,1440099,0.0014249300737632087,-0.0019579780334329135,-5.479064502891726,4.275804781462833e-08
ForecastDispersion,fixed_x_obs,full,baseline_missing_only,bm,False,1440099,0.0014249300737632087,0.003816135333046909,8.948255605767478,3.611439961504053e-19
ForecastDispersion,fixed_x_obs,full,baseline_missing_only,const,False,1440099,0.0014249300737632087,0.03274669270145099,13.063939850101404,5.291667363563072e-39
ForecastDispersion,fixed_x_obs,full,baseline_missing_only,idiovol,False,1440099,0.0014249300737632087,-0.029243278948137934,-3.1900946662798395,0.0014222619675028174
ForecastDispersion,fixed_x_obs,full,baseline_missing_only,ill,False,1440099,0.0014249300737632087,152.9192253279753,6.191827099148477,5.947076850609514e-10
ForecastDispersion,fixed_x_obs,full,baseline_missing_only,maxret,False,1440099,0.0014249300737632087,-0.07326824653407613,-6.724414797058583,1.762995438443839e-11
ForecastDispersion,fixed_x_obs,full,baseline_missing_only,missing_indicator,True,1440099,0.0014249300737632087,-0.006671819986452008,-18.466973199137577,3.808483704736642e-76
ForecastDispersion,fixed_x_obs,full,baseline_missing_only,mom1m,False,1440099,0.0014249300737632087,0.0015216438252534617,0.7438046012388179,0.45699469610210575
ForecastDispersion,fixed_x_obs,full,baseline_missing_only,mve,False,1440099,0.0014249300737632087,-0.00160945855742844,-11.051862806804301,2.147126848842385e-28
ForecastDispersion,fixed_x_obs,full,baseline_missing_only,retvol,False,1440099,0.0014249300737632087,0.2278947846613027,5.841668910419526,5.168044145448208e-09
ForecastDispersion,fixed_x_obs,full,baseline_missing_only,std_dolvol,False,1440099,0.0014249300737632087,-0.001539148588497105,-2.1624780961743326,0.03058134365041127
ForecastDispersion,fixed_x_obs,full,baseline_missing_only,std_turn,False,1440099,0.0014249300737632087,1.2575971394156076e-05,0.41143203970669134,0.6807557644255204
ForecastDispersion,fixed_x_obs,full,baseline_missing_only,turn,False,1440099,0.0014249300737632087,-0.0009466244647880994,-5.261521513793724,1.4286816829354314e-07
ForecastDispersion,fixed_x_obs,full,mar_signal_only,age,False,1440099,0.001192026179643535,5.49778277919176e-05,3.6051354974684324,0.00031199010597676973
ForecastDispersion,fixed_x_obs,full,mar_signal_only,baspread,False,1440099,0.001192026179643535,0.07312737983245482,3.4947595440639656,0.0004744890220405291
ForecastDispersion,fixed_x_obs,full,mar_signal_only,beta,False,1440099,0.001192026179643535,-0.0014697951142996209,-4.1382391041845965,3.499815412925752e-05
ForecastDispersion,fixed_x_obs,full,mar_signal_only,bm,False,1440099,0.001192026179643535,0.003736524195928491,8.745633824449035,2.2176721309624454e-18
ForecastDispersion,fixed_x_obs,full,mar_signal_only,const,False,1440099,0.001192026179643535,0.023322059998994858,9.515756643826846,1.803952604602776e-21
ForecastDispersion,fixed_x_obs,full,mar_signal_only,idiovol,False,1440099,0.001192026179643535,-0.041341041825918856,-4.506372927237607,6.594514685705483e-06
ForecastDispersion,fixed_x_obs,full,mar_signal_only,ill,False,1440099,0.001192026179643535,151.89442040186978,6.147608599012451,7.865984284228456e-10
ForecastDispersion,fixed_x_obs,full,mar_signal_only,maxret,False,1440099,0.001192026179643535,-0.07455153944753927,-6.844090879197846,7.696305350979826e-12
ForecastDispersion,fixed_x_obs,full,mar_signal_only,mom1m,False,1440099,0.001192026179643535,0.0012895576500048466,0.6302841450084178,0.5285086944675261
ForecastDispersion,fixed_x_obs,full,mar_signal_only,mve,False,1440099,0.001192026179643535,-0.0010300058079402241,-7.252145256316286,4.1022158906380095e-13
ForecastDispersion,fixed_x_obs,full,mar_signal_only,retvol,False,1440099,0.001192026179643535,0.2371937947729752,6.083532628943838,1.1756297892096725e-09
ForecastDispersion,fixed_x_obs,full,mar_signal_only,std_dolvol,False,1440099,0.001192026179643535,-0.0024985645920319217,-3.5161801665177714,0.000437803785573322
ForecastDispersion,fixed_x_obs,full,mar_signal_only,std_turn,False,1440099,0.001192026179643535,1.5516553544387524e-05,0.5075562628464192,0.6117645699538132
ForecastDispersion,fixed_x_obs,full,mar_signal_only,turn,False,1440099,0.001192026179643535,-0.000923166021539443,-5.130219549873721,2.8940443551203034e-07
ForecastDispersion,fixed_x_obs,full,mar_signal_only,x_mar_filled,True,1440099,0.001192026179643535,-0.00017055842052917698,-0.8655493196188409,0.38673735843585877
ForecastDispersion,fixed_x_obs,full,missing_plus_mar_signal,age,False,1440099,0.0014261116181952804,8.206987135678487e-05,5.363343222033791,8.16955612159317e-08
ForecastDispersion,fixed_x_obs,full,missing_plus_mar_signal,baspread,False,1440099,0.0014261116181952804,0.07371944122026944,3.523042692373033,0.00042662263317649597
ForecastDispersion,fixed_x_obs,full,missing_plus_mar_signal,beta,False,1440099,0.0014261116181952804,-0.0019657059809268735,-5.500067652101029,3.796455570457222e-08
ForecastDispersion,fixed_x_obs,full,missing_plus_mar_signal,bm,False,1440099,0.0014261116181952804,0.003786712597995373,8.861611782841875,7.886581627174833e-19
ForecastDispersion,fixed_x_obs,full,missing_plus_mar_signal,const,False,1440099,0.0014261116181952804,0.032703789161718656,13.045432189751825,6.747328279319962e-39
ForecastDispersion,fixed_x_obs,full,missing_plus_mar_signal,idiovol,False,1440099,0.0014261116181952804,-0.029844295426080504,-3.2486959118156453,0.0011593534290818119
ForecastDispersion,fixed_x_obs,full,missing_plus_mar_signal,ill,False,1440099,0.0014261116181952804,152.41611161245189,6.170763687275475,6.796093196198035e-10
ForecastDispersion,fixed_x_obs,full,missing_plus_mar_signal,maxret,False,1440099,0.0014261116181952804,-0.07332651825297704,-6.729477059193623,1.7027392905888203e-11
ForecastDispersion,fixed_x_obs,full,missing_plus_mar_signal,missing_indicator,True,1440099,0.0014261116181952804,-0.006679075509428718,-18.49709559262541,2.179046955856579e-76
ForecastDispersion,fixed_x_obs,full,missing_plus_mar_signal,mom1m,False,1440099,0.0014261116181952804,0.0015230579013058479,0.7444971814501369,0.4565757457490117
ForecastDispersion,fixed_x_obs,full,missing_plus_mar_signal,mve,False,1440099,0.0014261116181952804,-0.0016036446209429986,-11.004137753013453,3.649907152397943e-28
ForecastDispersion,fixed_x_obs,full,missing_plus_mar_signal,retvol,False,1440099,0.0014261116181952804,0.22760973568398338,5.834381350667212,5.399051079683091e-09
ForecastDispersion,fixed_x_obs,full,missing_plus_mar_signal,std_dolvol,False,1440099,0.0014261116181952804,-0.0015309335956070862,-2.150834552679956,0.0314892607913693
ForecastDispersion,fixed_x_obs,full,missing_plus_mar_signal,std_turn,False,1440099,0.0014261116181952804,1.297961564150659e-05,0.4244955647328692,0.6712044392522216
ForecastDispersion,fixed_x_obs,full,missing_plus_mar_signal,turn,False,1440099,0.0014261116181952804,-0.0009464815965955815,-5.260800763290934,1.43429383561665e-07
ForecastDispersion,fixed_x_obs,full,missing_plus_mar_signal,x_mar_filled,True,1440099,0.0014261116181952804,-0.00021733196973287738,-1.1051200758779989,0.26910756260490065
ForecastDispersion,fixed_x_obs,within_signal_coverage,baseline_missing_only,age,False,1326411,0.0014772346295194305,7.827900688091886e-05,5.204958206912655,1.9404027123642925e-07
ForecastDispersion,fixed_x_obs,within_signal_coverage,baseline_missing_only,baspread,False,1326411,0.0014772346295194305,0.11910165353184539,5.068205024415532,4.015847176099394e-07
ForecastDispersion,fixed_x_obs,within_signal_coverage,baseline_missing_only,beta,False,1326411,0.0014772346295194305,-0.0024219736180671816,-6.544136938270077,5.983994760367986e-11
ForecastDispersion,fixed_x_obs,within_signal_coverage,baseline_missing_only,bm,False,1326411,0.0014772346295194305,0.00336011726896302,7.428170222660378,1.1011020186703714e-13
ForecastDispersion,fixed_x_obs,within_signal_coverage,baseline_missing_only,const,False,1326411,0.0014772346295194305,0.03034816796814038,11.622189793519292,3.1788246921142857e-31
ForecastDispersion,fixed_x_obs,within_signal_coverage,baseline_missing_only,idiovol,False,1326411,0.0014772346295194305,-0.027348881409468114,-2.813913768463337,0.004894235513117225
ForecastDispersion,fixed_x_obs,within_signal_coverage,baseline_missing_only,ill,False,1326411,0.0014772346295194305,167.2487329210731,5.192748415676635,2.0721211086840684e-07
ForecastDispersion,fixed_x_obs,within_signal_coverage,baseline_missing_only,maxret,False,1326411,0.0014772346295194305,-0.07267905897546148,-6.306980804059649,2.845311033824483e-10
ForecastDispersion,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,True,1326411,0.0014772346295194305,-0.005587320188717849,-15.276044110810364,1.1044478041388277e-52
ForecastDispersion,fixed_x_obs,within_signal_coverage,baseline_missing_only,mom1m,False,1326411,0.0014772346295194305,0.002332616673423768,1.0928626334102967,0.27445411665275676
ForecastDispersion,fixed_x_obs,within_signal_coverage,baseline_missing_only,mve,False,1326411,0.0014772346295194305,-0.0014758847759403786,-9.834522345428697,7.99460717606696e-23
ForecastDispersion,fixed_x_obs,within_signal_coverage,baseline_missing_only,retvol,False,1326411,0.0014772346295194305,0.2002798777533584,4.814972953710458,1.4721982835302889e-06
ForecastDispersion,fixed_x_obs,within_signal_coverage,baseline_missing_only,std_dolvol,False,1326411,0.0014772346295194305,-0.0009168334024874589,-1.1867767084352236,0.23531570839581983
ForecastDispersion,fixed_x_obs,within_signal_coverage,baseline_missing_only,std_turn,False,1326411,0.0014772346295194305,9.209361936575296e-06,0.2699069076202009,0.7872318728290066
ForecastDispersion,fixed_x_obs,within_signal_coverage,baseline_missing_only,turn,False,1326411,0.0014772346295194305,-0.0009941034648682004,-5.171804259226466,2.3184438132976785e-07
ForecastDispersion,fixed_x_obs,within_signal_coverage,mar_signal_only,age,False,1326411,0.0012984841033094607,5.536405814823066e-05,3.6880785707173986,0.0002259538845525934
ForecastDispersion,fixed_x_obs,within_signal_coverage,mar_signal_only,baspread,False,1326411,0.0012984841033094607,0.11817742794313245,5.0284102335748075,4.945629373939415e-07
ForecastDispersion,fixed_x_obs,within_signal_coverage,mar_signal_only,beta,False,1326411,0.0012984841033094607,-0.0020523557152901297,-5.5715639978561455,2.5246259088230502e-08
ForecastDispersion,fixed_x_obs,within_signal_coverage,mar_signal_only,bm,False,1326411,0.0012984841033094607,0.0032549579674715757,7.185975278869438,6.67291184033411e-13
ForecastDispersion,fixed_x_obs,within_signal_coverage,mar_signal_only,const,False,1326411,0.0012984841033094607,0.02333861621209557,9.06658323942949,1.2280758597702266e-19
ForecastDispersion,fixed_x_obs,within_signal_coverage,mar_signal_only,idiovol,False,1326411,0.0012984841033094607,-0.03847353407610024,-3.9572188139753295,7.58274654269071e-05
ForecastDispersion,fixed_x_obs,within_signal_coverage,mar_signal_only,ill,False,1326411,0.0012984841033094607,164.32982147458563,5.099710758901475,3.401729038363364e-07
ForecastDispersion,fixed_x_obs,within_signal_coverage,mar_signal_only,maxret,False,1326411,0.0012984841033094607,-0.07373903224428816,-6.400737727349278,1.5462798914136267e-10
ForecastDispersion,fixed_x_obs,within_signal_coverage,mar_signal_only,mom1m,False,1326411,0.0012984841033094607,0.002135185472227418,1.0002613948016603,0.31718402461701967
ForecastDispersion,fixed_x_obs,within_signal_coverage,mar_signal_only,mve,False,1326411,0.0012984841033094607,-0.0010446450495456214,-7.075226844253532,1.4920448607767889e-12
ForecastDispersion,fixed_x_obs,within_signal_coverage,mar_signal_only,retvol,False,1326411,0.0012984841033094607,0.20837363216137594,5.012526824105355,5.371988381085088e-07
ForecastDispersion,fixed_x_obs,within_signal_coverage,mar_signal_only,std_dolvol,False,1326411,0.0012984841033094607,-0.00164718269132979,-2.134877055703072,0.03277105395417444
ForecastDispersion,fixed_x_obs,within_signal_coverage,mar_signal_only,std_turn,False,1326411,0.0012984841033094607,1.1430430539289811e-05,0.3349562009946124,0.7376581260736421
ForecastDispersion,fixed_x_obs,within_signal_coverage,mar_signal_only,turn,False,1326411,0.0012984841033094607,-0.000973576111834672,-5.063927796956952,4.1070525364138684e-07
ForecastDispersion,fixed_x_obs,within_signal_coverage,mar_signal_only,x_mar_filled,True,1326411,0.0012984841033094607,-0.00017819516170243884,-0.9042695473918796,0.3658524902507334
ForecastDispersion,fixed_x_obs,within_signal_coverage,missing_plus_mar_signal,age,False,1326411,0.0014785411436356588,7.764481766585158e-05,5.160463570717437,2.463390957519017e-07
ForecastDispersion,fixed_x_obs,within_signal_coverage,missing_plus_mar_signal,baspread,False,1326411,0.0014785411436356588,0.11889622527163671,5.058650576722541,4.22233764146357e-07
ForecastDispersion,fixed_x_obs,within_signal_coverage,missing_plus_mar_signal,beta,False,1326411,0.0014785411436356588,-0.002430184606989903,-6.565658181783632,5.180352740954592e-11
ForecastDispersion,fixed_x_obs,within_signal_coverage,missing_plus_mar_signal,bm,False,1326411,0.0014785411436356588,0.0033309604379275224,7.351314794538212,1.9626657574134492e-13
ForecastDispersion,fixed_x_obs,within_signal_coverage,missing_plus_mar_signal,const,False,1326411,0.0014785411436356588,0.030305444283450535,11.605151295107927,3.88000778341878e-31
ForecastDispersion,fixed_x_obs,within_signal_coverage,missing_plus_mar_signal,idiovol,False,1326411,0.0014785411436356588,-0.027909646162948956,-2.8663708354300432,0.004152075554791192
ForecastDispersion,fixed_x_obs,within_signal_coverage,missing_plus_mar_signal,ill,False,1326411,0.0014785411436356588,166.72260626489526,5.175796742671401,2.26940416816619e-07
ForecastDispersion,fixed_x_obs,within_signal_coverage,missing_plus_mar_signal,maxret,False,1326411,0.0014785411436356588,-0.07273946246428183,-6.311949673270675,2.7554184006164857e-10
ForecastDispersion,fixed_x_obs,within_signal_coverage,missing_plus_mar_signal,missing_indicator,True,1326411,0.0014785411436356588,-0.005594175434292561,-15.302232398519251,7.387842241932809e-53
ForecastDispersion,fixed_x_obs,within_signal_coverage,missing_plus_mar_signal,mom1m,False,1326411,0.0014785411436356588,0.002333878436921596,1.0934550810397763,0.27419404088924704
ForecastDispersion,fixed_x_obs,within_signal_coverage,missing_plus_mar_signal,mve,False,1326411,0.0014785411436356588,-0.0014702559823171085,-9.791421788561932,1.2256018971861024e-22
ForecastDispersion,fixed_x_obs,within_signal_coverage,missing_plus_mar_signal,retvol,False,1326411,0.0014785411436356588,0.20007201260505825,4.809978979027299,1.5094616939682154e-06
ForecastDispersion,fixed_x_obs,within_signal_coverage,missing_plus_mar_signal,std_dolvol,False,1326411,0.0014785411436356588,-0.000909336758007394,-1.1770323770165898,0.23918258370212875
ForecastDispersion,fixed_x_obs,within_signal_coverage,missing_plus_mar_signal,std_turn,False,1326411,0.0014785411436356588,9.594887239191516e-06,0.28112806059430434,0.7786121794548604
ForecastDispersion,fixed_x_obs,within_signal_coverage,missing_plus_mar_signal,turn,False,1326411,0.0014785411436356588,-0.0009941096480326228,-5.1718463962046535,2.3179209388429465e-07
ForecastDispersion,fixed_x_obs,within_signal_coverage,missing_plus_mar_signal,x_mar_filled,True,1326411,0.0014785411436356588,-0.00021440412292565288,-1.0896580732574972,0.2758637913869032
ForecastDispersion,fixed_x_obs,outside_signal_coverage,baseline_missing_only,age,False,113688,0.0033515941530287696,0.0002559452492068057,3.2072248326900317,0.0013402220667928788
ForecastDispersion,fixed_x_obs,outside_signal_coverage,baseline_missing_only,baspread,False,113688,0.0033515941530287696,-0.11585957101242465,-2.521437395214887,0.011687647090360838
ForecastDispersion,fixed_x_obs,outside_signal_coverage,baseline_missing_only,beta,False,113688,0.0033515941530287696,-0.000824812032334603,-0.5491667399247321,0.5828910273379055
ForecastDispersion,fixed_x_obs,outside_signal_coverage,baseline_missing_only,bm,False,113688,0.0033515941530287696,0.0049298281148888075,3.718547189185162,0.00020037186435219645
ForecastDispersion,fixed_x_obs,outside_signal_coverage,baseline_missing_only,const,False,113688,0.0033515941530287696,0.09573736745147908,8.330306105363528,8.063359389440309e-17
ForecastDispersion,fixed_x_obs,outside_signal_coverage,baseline_missing_only,idiovol,False,113688,0.0033515941530287696,-0.05391512922242876,-1.9138716928407884,0.05563655212999372
ForecastDispersion,fixed_x_obs,outside_signal_coverage,baseline_missing_only,ill,False,113688,0.0033515941530287696,137.90335740413371,3.3914932856151827,0.0006951286631881309
ForecastDispersion,fixed_x_obs,outside_signal_coverage,baseline_missing_only,maxret,False,113688,0.0033515941530287696,-0.05186679034955119,-1.5275575513051038,0.1266224278812073
ForecastDispersion,fixed_x_obs,outside_signal_coverage,baseline_missing_only,mom1m,False,113688,0.0033515941530287696,-0.0043182640451779695,-0.6181284087035869,0.5364906970780481
ForecastDispersion,fixed_x_obs,outside_signal_coverage,baseline_missing_only,mve,False,113688,0.0033515941530287696,-0.00831688167831671,-9.209516493186202,3.2759721140462666e-20
ForecastDispersion,fixed_x_obs,outside_signal_coverage,baseline_missing_only,retvol,False,113688,0.0033515941530287696,0.22003042023496688,1.8289398537990225,0.06740861902299984
ForecastDispersion,fixed_x_obs,outside_signal_coverage,baseline_missing_only,std_dolvol,False,113688,0.0033515941530287696,-0.0009685927058595218,-0.4981280605102197,0.6183937836966038
ForecastDispersion,fixed_x_obs,outside_signal_coverage,baseline_missing_only,std_turn,False,113688,0.0033515941530287696,3.5985636994029235e-05,0.5852774800033537,0.5583611547229583
ForecastDispersion,fixed_x_obs,outside_signal_coverage,baseline_missing_only,turn,False,113688,0.0033515941530287696,-0.0009181227235386428,-1.7787564692076114,0.07527969676295157
ForecastDispersion,fixed_x_obs,outside_signal_coverage,mar_signal_only,age,False,113688,0.0034723664767803974,0.00019155711056346495,2.1895827794699625,0.028554509040742467
ForecastDispersion,fixed_x_obs,outside_signal_coverage,mar_signal_only,baspread,False,113688,0.0034723664767803974,-0.1314349768205298,-2.851991293067911,0.004344629064622877
ForecastDispersion,fixed_x_obs,outside_signal_coverage,mar_signal_only,beta,False,113688,0.0034723664767803974,-0.0015273260179925504,-1.0060177450883698,0.3144070340798615
ForecastDispersion,fixed_x_obs,outside_signal_coverage,mar_signal_only,bm,False,113688,0.0034723664767803974,0.0020708484006347894,1.2079677003063025,0.22705968664284082
ForecastDispersion,fixed_x_obs,outside_signal_coverage,mar_signal_only,const,False,113688,0.0034723664767803974,0.08811719403130298,7.3917562742207075,1.4490195425978513e-13
ForecastDispersion,fixed_x_obs,outside_signal_coverage,mar_signal_only,idiovol,False,113688,0.0034723664767803974,-0.12551760976832804,-3.1656676602771183,0.001547274638815837
ForecastDispersion,fixed_x_obs,outside_signal_coverage,mar_signal_only,ill,False,113688,0.0034723664767803974,106.54976237630322,2.555160416237764,0.01061388700557103
ForecastDispersion,fixed_x_obs,outside_signal_coverage,mar_signal_only,maxret,False,113688,0.0034723664767803974,-0.054880528442687836,-1.6190278645206755,0.10544126791076054
ForecastDispersion,fixed_x_obs,outside_signal_coverage,mar_signal_only,mom1m,False,113688,0.0034723664767803974,-0.0044026591544012745,-0.6301886334424412,0.5285711751259624
ForecastDispersion,fixed_x_obs,outside_signal_coverage,mar_signal_only,mve,False,113688,0.0034723664767803974,-0.007415039999465632,-7.582028935761091,3.4019237759803474e-14
ForecastDispersion,fixed_x_obs,outside_signal_coverage,mar_signal_only,retvol,False,113688,0.0034723664767803974,0.1640923946968104,1.3297168363975715,0.18361158545215706
ForecastDispersion,fixed_x_obs,outside_signal_coverage,mar_signal_only,std_dolvol,False,113688,0.0034723664767803974,8.244998451023989e-05,0.0411596193356924,0.9671686454761529
ForecastDispersion,fixed_x_obs,outside_signal_coverage,mar_signal_only,std_turn,False,113688,0.0034723664767803974,7.80327595818079e-05,1.235346926077936,0.2167014162311146
ForecastDispersion,fixed_x_obs,outside_signal_coverage,mar_signal_only,turn,False,113688,0.0034723664767803974,-0.0008298865778324772,-1.6010648544351924,0.10936255548360728
ForecastDispersion,fixed_x_obs,outside_signal_coverage,mar_signal_only,x_mar_filled,True,113688,0.0034723664767803974,-0.021129341860097406,-2.7057786405697164,0.006814445281910747
ForecastDispersion,fixed_x_obs,outside_signal_coverage,missing_plus_mar_signal,age,False,113688,0.0034723664767803974,0.00019155711056346495,2.1895827794699625,0.028554509040742467
ForecastDispersion,fixed_x_obs,outside_signal_coverage,missing_plus_mar_signal,baspread,False,113688,0.0034723664767803974,-0.1314349768205298,-2.851991293067911,0.004344629064622877
ForecastDispersion,fixed_x_obs,outside_signal_coverage,missing_plus_mar_signal,beta,False,113688,0.0034723664767803974,-0.0015273260179925504,-1.0060177450883698,0.3144070340798615
ForecastDispersion,fixed_x_obs,outside_signal_coverage,missing_plus_mar_signal,bm,False,113688,0.0034723664767803974,0.0020708484006347894,1.2079677003063025,0.22705968664284082
ForecastDispersion,fixed_x_obs,outside_signal_coverage,missing_plus_mar_signal,const,False,113688,0.0034723664767803974,0.08811719403130298,7.3917562742207075,1.4490195425978513e-13
ForecastDispersion,fixed_x_obs,outside_signal_coverage,missing_plus_mar_signal,idiovol,False,113688,0.0034723664767803974,-0.12551760976832804,-3.1656676602771183,0.001547274638815837
ForecastDispersion,fixed_x_obs,outside_signal_coverage,missing_plus_mar_signal,ill,False,113688,0.0034723664767803974,106.54976237630322,2.555160416237764,0.01061388700557103
ForecastDispersion,fixed_x_obs,outside_signal_coverage,missing_plus_mar_signal,maxret,False,113688,0.0034723664767803974,-0.054880528442687836,-1.6190278645206755,0.10544126791076054
ForecastDispersion,fixed_x_obs,outside_signal_coverage,missing_plus_mar_signal,mom1m,False,113688,0.0034723664767803974,-0.0044026591544012745,-0.6301886334424412,0.5285711751259624
ForecastDispersion,fixed_x_obs,outside_signal_coverage,missing_plus_mar_signal,mve,False,113688,0.0034723664767803974,-0.007415039999465632,-7.582028935761091,3.4019237759803474e-14
ForecastDispersion,fixed_x_obs,outside_signal_coverage,missing_plus_mar_signal,retvol,False,113688,0.0034723664767803974,0.1640923946968104,1.3297168363975715,0.18361158545215706
ForecastDispersion,fixed_x_obs,outside_signal_coverage,missing_plus_mar_signal,std_dolvol,False,113688,0.0034723664767803974,8.244998451023989e-05,0.0411596193356924,0.9671686454761529
ForecastDispersion,fixed_x_obs,outside_signal_coverage,missing_plus_mar_signal,std_turn,False,113688,0.0034723664767803974,7.80327595818079e-05,1.235346926077936,0.2167014162311146
ForecastDispersion,fixed_x_obs,outside_signal_coverage,missing_plus_mar_signal,turn,False,113688,0.0034723664767803974,-0.0008298865778324772,-1.6010648544351924,0.10936255548360728
ForecastDispersion,fixed_x_obs,outside_signal_coverage,missing_plus_mar_signal,x_mar_filled,True,113688,0.0034723664767803974,-0.021129341860097406,-2.7057786405697164,0.006814445281910747
ForecastDispersion,augmented_signal_history,full,baseline_missing_only,ForecastDispersion_phase2_ever_observed_before,False,1436535,0.0017500737029644275,-0.001437582865301735,-2.4040799433280817,0.016213227277598243
ForecastDispersion,augmented_signal_history,full,baseline_missing_only,ForecastDispersion_phase2_lag1_observed,False,1436535,0.0017500737029644275,0.0049530398598529885,21.836967500242572,1.0339414177451062e-105
ForecastDispersion,augmented_signal_history,full,baseline_missing_only,ForecastDispersion_phase2_lag1_value,False,1436535,0.0017500737029644275,-0.0005325067655915823,-2.4377617519634387,0.014778510581781923
ForecastDispersion,augmented_signal_history,full,baseline_missing_only,ForecastDispersion_phase2_prev_observed_flag,False,1436535,0.0017500737029644275,0.004953039777667907,21.836967105590364,1.0339503469069068e-105
ForecastDispersion,augmented_signal_history,full,baseline_missing_only,ForecastDispersion_phase2_prior_missing_count,False,1436535,0.0017500737029644275,-2.5094013945914082e-05,-6.903273905845377,5.0817509646960886e-12
ForecastDispersion,augmented_signal_history,full,baseline_missing_only,age,False,1436535,0.0017500737029644275,0.00020477799065202526,10.697832177225303,1.0418713776177029e-26
ForecastDispersion,augmented_signal_history,full,baseline_missing_only,baspread,False,1436535,0.0017500737029644275,0.07011388834303187,3.349628698048784,0.0008091995368829121
ForecastDispersion,augmented_signal_history,full,baseline_missing_only,beta,False,1436535,0.0017500737029644275,-0.0022281465045381633,-6.1810691724282085,6.366890905824446e-10
ForecastDispersion,augmented_signal_history,full,baseline_missing_only,bm,False,1436535,0.0017500737029644275,0.004030523866284092,9.36681203280593,7.475635574576177e-21
ForecastDispersion,augmented_signal_history,full,baseline_missing_only,const,False,1436535,0.0017500737029644275,0.031393858030448515,11.86846969708255,1.7259583231361924e-32
ForecastDispersion,augmented_signal_history,full,baseline_missing_only,idiovol,False,1436535,0.0017500737029644275,-0.019405593397420155,-2.1120051095288335,0.03468601104463714
ForecastDispersion,augmented_signal_history,full,baseline_missing_only,ill,False,1436535,0.0017500737029644275,149.89117166613386,6.063461374062316,1.3322278756661918e-09
ForecastDispersion,augmented_signal_history,full,baseline_missing_only,maxret,False,1436535,0.0017500737029644275,-0.07225463088543925,-6.622187700714281,3.539212379542089e-11
ForecastDispersion,augmented_signal_history,full,baseline_missing_only,missing_indicator,True,1436535,0.0017500737029644275,0.00038325635962498507,0.8544121292542078,0.39287667771502954
ForecastDispersion,augmented_signal_history,full,baseline_missing_only,mom1m,False,1436535,0.0017500737029644275,0.0007280124343912162,0.35563687694970686,0.7221125230116545
ForecastDispersion,augmented_signal_history,full,baseline_missing_only,mve,False,1436535,0.0017500737029644275,-0.0021122939102648313,-13.482910997724085,1.9717130420401947e-41
ForecastDispersion,augmented_signal_history,full,baseline_missing_only,retvol,False,1436535,0.0017500737029644275,0.22274752775646922,5.700802366492332,1.1924481963926666e-08
ForecastDispersion,augmented_signal_history,full,baseline_missing_only,std_dolvol,False,1436535,0.0017500737029644275,-0.0014261517676528732,-1.9874005029690602,0.04687803199861182
